Date,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
12-06-2014,841.0159912,847.2746604,820.8866215,845.3951691,2734338
13-06-2014,832.069458,841.6360486,821.3563596,841.2601504,1904022
16-06-2014,853.1950073,855.9014562,830.7350881,830.7350881,2439906
17-06-2014,856.9914551,863.4380718,853.6647197,858.8896674,1918144
18-06-2014,837.1439819,861.9344462,834.9825676,861.9344462,1948824
19-06-2014,855.5628662,860.4307281,830.7724055,838.2527408,1896354
20-06-2014,861.7089233,864.189888,850.2816557,858.8896871,1155674
23-06-2014,852.8565063,864.5280698,847.2931957,861.9344095,1262734
24-06-2014,867.9677734,871.8958913,847.650457,852.9130319,1479100
25-06-2014,868.5317383,872.0839585,861.9347055,868.3249759,1028422
26-06-2014,867.4414063,881.1616899,861.2390862,863.0622291,2036182
27-06-2014,901.9863892,904.7491854,870.2041835,870.9559797,3058836
30-06-2014,911.7035522,915.312212,893.3597916,902.3625361,2146470
01-07-2014,898.6784668,909.2975891,895.5021459,909.2599626,1092790
02-07-2014,902.7572632,906.5725937,895.9534682,902.1557893,907740
03-07-2014,908.8844604,919.0713411,899.1487312,901.7800193,1526762
04-07-2014,906.102478,911.7409502,902.5314457,906.8166478,536136
07-07-2014,935.4415283,938.9937481,906.0650275,909.6925004,2204902
08-07-2014,920.7440796,934.539529,914.6545454,934.0884693,2500588
09-07-2014,901.4602051,929.4646202,895.2391635,928.4685267,1554242
10-07-2014,884.0371704,909.52308,877.722064,901.9863047,1990562
11-07-2014,900.069458,905.9146936,887.5333077,891.2546633,1329446
14-07-2014,912.0229492,916.815651,896.611124,909.2225262,1587924
15-07-2014,901.892395,913.4324492,899.8061421,912.0040179,1389656
16-07-2014,902.8510742,911.1771821,897.2126016,905.7830066,1407240
17-07-2014,895.3707886,913.3575559,892.7583142,905.9147525,1790220
18-07-2014,917.6425781,934.106936,915.3120279,921.7022966,3507488
21-07-2014,926.1194458,928.4124622,918.3383693,927.7170136,981072
22-07-2014,951.9243774,954.7812399,925.4235596,926.5888805,2399016
23-07-2014,972.1293335,975.9447562,951.8872655,954.781664,2065858
24-07-2014,975.5308838,978.0870096,964.9305741,975.418096,1481418
25-07-2014,979.4963989,982.729159,964.9303487,975.0795966,1806914
28-07-2014,990.4175415,994.3764015,977.2976367,985.7700623,1314922
30-07-2014,992.6168823,998.3352976,984.0296874,988.6962169,1899252
31-07-2014,986.8790894,993.7450149,982.748029,984.985714,2407210
01-08-2014,962.5327148,989.9008858,960.0847274,984.9474793,2381882
04-08-2014,966.223999,972.2866298,951.6697069,968.4998786,1828636
05-08-2014,965.3248291,973.4721788,952.4727573,973.433891,1404656
06-08-2014,958.8031616,969.589844,952.5301363,962.4369479,1837562
07-08-2014,944.7081909,954.3472709,940.5962738,952.4347513,1672656
08-08-2014,948.1126099,959.2052254,942.8723239,942.8723239,1464790
11-08-2014,944.1724854,954.5575211,939.046971,952.7788222,1290896
12-08-2014,945.4537354,952.3961417,933.3857222,952.3961417,984552
13-08-2014,956.2786865,967.7346572,944.7844281,944.7844281,2768378
14-08-2014,956.1636963,968.4994415,952.4534288,961.6143744,1578056
18-08-2014,951.5164795,958.1720082,944.7843753,952.8360989,1373260
19-08-2014,932.7357178,958.1339382,931.3969542,956.2597066,3234156
20-08-2014,931.8554688,939.0657006,929.5031084,935.030268,2056758
21-08-2014,930.4215088,940.959509,929.484393,935.9869587,2265450
